date,open,high,low,close,volume
2024-01-02 00:00:00,1017.40,1025.45,1016.00,1021.70,6865791.00
2024-01-03 00:00:00,1031.95,1037.00,1021.35,1035.20,3604276.00
2024-01-04 00:00:00,1035.25,1058.80,1027.55,1047.90,4664043.00
2024-01-05 00:00:00,1053.80,1063.65,1038.95,1046.60,4008221.00
2024-01-08 00:00:00,1050.00,1059.00,1045.25,1049.05,4489695.00
2024-01-09 00:00:00,1057.00,1067.90,1048.05,1064.50,3371125.00
2024-01-10 00:00:00,1066.95,1073.30,1055.30,1062.70,3111573.00
2024-01-11 00:00:00,1065.75,1073.90,1057.35,1062.85,2604325.00
2024-01-12 00:00:00,1058.10,1078.55,1051.60,1076.35,3394013.00
2024-01-15 00:00:00,1078.05,1104.70,1074.55,1102.40,3312897.00
2024-01-16 00:00:00,1107.00,1117.00,1093.00,1095.90,5025540.00
2024-01-17 00:00:00,1092.00,1108.95,1078.80,1085.25,4568700.00
2024-01-18 00:00:00,1075.20,1096.00,1075.20,1087.05,4407330.00
2024-01-19 00:00:00,1091.00,1136.35,1089.80,1125.00,11753391.00
2024-01-20 00:00:00,1128.05,1139.25,1118.75,1123.75,1919442.00
2024-01-23 00:00:00,1145.00,1172.55,1135.00,1158.00,18194595.00
2024-01-24 00:00:00,1140.10,1194.00,1140.10,1189.95,9546592.00
2024-01-25 00:00:00,1186.00,1200.65,1157.05,1160.55,11424697.00
2024-01-29 00:00:00,1158.00,1169.75,1158.00,1162.15,4015858.00
2024-01-30 00:00:00,1162.15,1180.85,1154.55,1158.65,3902023.00
2024-01-31 00:00:00,1159.00,1175.05,1146.20,1170.70,5981966.00
2024-02-01 00:00:00,1165.05,1170.20,1148.95,1151.20,3606209.00
2024-02-02 00:00:00,1155.00,1175.20,1145.30,1150.80,4969983.00
2024-02-05 00:00:00,1154.35,1159.65,1110.00,1113.55,7809331.00
2024-02-06 00:00:00,1125.00,1156.10,1123.00,1134.05,9863065.00
2024-02-07 00:00:00,1138.80,1148.25,1131.80,1134.30,2770694.00
2024-02-08 00:00:00,1144.40,1146.50,1116.20,1142.15,6519392.00
2024-02-09 00:00:00,1145.95,1145.95,1116.25,1120.25,4203171.00
2024-02-12 00:00:00,1122.90,1129.00,1111.30,1118.70,3887976.00
2024-02-13 00:00:00,1111.00,1125.00,1103.80,1117.85,3211554.00
2024-02-14 00:00:00,1110.00,1121.15,1104.70,1115.85,4653070.00
2024-02-15 00:00:00,1122.30,1131.45,1109.40,1120.70,5056712.00
2024-02-16 00:00:00,1124.00,1127.05,1116.85,1120.00,3091952.00
2024-02-19 00:00:00,1121.05,1145.00,1118.35,1142.20,4711035.00
2024-02-20 00:00:00,1145.00,1151.60,1135.00,1143.95,5397418.00
2024-02-21 00:00:00,1155.00,1159.15,1132.60,1139.90,4570259.00
2024-02-22 00:00:00,1137.60,1138.75,1097.65,1135.55,8642368.00
2024-02-23 00:00:00,1127.00,1131.85,1115.30,1125.75,6709844.00
2024-02-26 00:00:00,1118.10,1125.90,1104.35,1110.05,3186134.00
2024-02-27 00:00:00,1113.00,1131.00,1101.30,1127.50,7149094.00
2024-02-28 00:00:00,1133.40,1152.65,1123.50,1128.75,5302711.00
2024-02-29 00:00:00,1118.85,1137.95,1099.00,1123.35,13818650.00
2024-03-01 00:00:00,1128.00,1140.75,1117.40,1128.70,5927490.00
2024-03-02 00:00:00,1128.70,1135.00,1123.55,1131.10,133654.00
2024-03-04 00:00:00,1132.00,1149.25,1132.00,1133.50,5855090.00
2024-03-05 00:00:00,1133.05,1179.75,1133.05,1168.90,5375008.00
2024-03-06 00:00:00,1173.95,1196.60,1157.35,1193.70,5464839.00
2024-03-07 00:00:00,1209.85,1213.60,1189.45,1199.70,8903981.00
2024-03-11 00:00:00,1186.00,1218.30,1186.00,1196.60,6679208.00
2024-03-12 00:00:00,1200.00,1208.00,1197.80,1204.25,4249548.00
2024-03-13 00:00:00,1212.00,1212.00,1151.70,1168.75,7528096.00
2024-03-14 00:00:00,1173.95,1199.70,1163.55,1194.60,8569080.00
2024-03-15 00:00:00,1190.00,1222.80,1187.85,1220.00,10115416.00
2024-03-18 00:00:00,1225.00,1230.55,1215.20,1225.30,4141080.00
2024-03-19 00:00:00,1216.20,1240.40,1214.60,1228.35,7703719.00
2024-03-20 00:00:00,1228.25,1239.00,1223.65,1231.80,6596032.00
2024-03-21 00:00:00,1238.00,1242.90,1214.10,1220.80,9952250.00
2024-03-22 00:00:00,1226.95,1245.00,1222.00,1236.10,7840007.00
2024-03-26 00:00:00,1225.00,1234.00,1210.00,1213.10,10898138.00
2024-03-27 00:00:00,1210.55,1228.25,1210.55,1224.80,5779169.00
2024-03-28 00:00:00,1226.95,1238.50,1220.30,1228.60,10518377.00
2024-04-01 00:00:00,1228.00,1231.90,1208.00,1217.35,5461473.00
2024-04-02 00:00:00,1225.00,1227.75,1203.20,1208.25,3625577.00
2024-04-03 00:00:00,1195.00,1240.60,1189.45,1225.70,9532291.00
2024-04-04 00:00:00,1231.95,1233.00,1201.30,1206.85,7327626.00
2024-04-05 00:00:00,1205.90,1211.35,1188.95,1191.00,4227519.00
2024-04-08 00:00:00,1188.00,1210.55,1183.10,1204.70,4827733.00
2024-04-09 00:00:00,1214.95,1214.95,1198.30,1204.45,3372798.00
2024-04-10 00:00:00,1213.25,1230.70,1208.75,1229.40,6442196.00
2024-04-12 00:00:00,1226.10,1231.85,1219.55,1225.55,7877073.00
2024-04-15 00:00:00,1210.60,1235.00,1210.35,1224.55,4281602.00
2024-04-16 00:00:00,1223.90,1233.95,1212.05,1216.45,5235632.00
2024-04-18 00:00:00,1220.00,1281.85,1215.80,1265.75,19939924.00
2024-04-19 00:00:00,1280.00,1296.50,1253.35,1289.00,13103862.00
2024-04-22 00:00:00,1304.00,1305.40,1288.25,1297.55,7894656.00
2024-04-23 00:00:00,1310.00,1351.00,1302.10,1342.35,12074766.00
2024-04-24 00:00:00,1352.00,1354.00,1333.55,1336.40,6277492.00
2024-04-25 00:00:00,1331.00,1343.80,1324.35,1338.70,8512627.00
2024-04-26 00:00:00,1338.00,1345.70,1322.00,1326.00,5289771.00
2024-04-29 00:00:00,1324.50,1346.00,1320.00,1332.45,3195888.00
2024-04-30 00:00:00,1323.15,1334.80,1319.95,1322.30,5272565.00
2024-05-02 00:00:00,1315.25,1319.90,1293.60,1304.05,7995432.00
2024-05-03 00:00:00,1306.00,1310.50,1258.15,1277.40,11290875.00
2024-05-06 00:00:00,1275.00,1298.45,1273.20,1283.40,5555467.00
2024-05-07 00:00:00,1286.35,1294.45,1271.00,1286.15,5767030.00
2024-05-08 00:00:00,1276.15,1299.40,1274.70,1288.60,2682816.00
2024-05-09 00:00:00,1283.00,1295.30,1270.05,1275.45,4809145.00
2024-05-10 00:00:00,1275.05,1308.50,1271.75,1301.15,5532513.00
2024-05-13 00:00:00,1301.15,1302.90,1281.40,1285.95,3703942.00
2024-05-14 00:00:00,1290.55,1299.90,1280.70,1284.30,3262908.00
2024-05-15 00:00:00,1281.55,1318.25,1280.50,1309.90,6891004.00
2024-05-16 00:00:00,1328.00,1356.85,1321.30,1345.10,11932181.00
2024-05-17 00:00:00,1353.60,1360.00,1339.25,1344.45,6614017.00
2024-05-18 00:00:00,1347.95,1351.00,1341.45,1347.75,149357.00
2024-05-21 00:00:00,1356.00,1362.75,1335.75,1344.30,5422220.00
2024-05-22 00:00:00,1342.15,1351.00,1329.55,1347.90,3026723.00
2024-05-23 00:00:00,1350.75,1377.30,1344.30,1374.05,7147341.00
2024-05-24 00:00:00,1375.50,1397.75,1374.05,1388.50,5622368.00
2024-05-27 00:00:00,1396.00,1407.00,1378.00,1384.35,6553974.00
2024-05-28 00:00:00,1384.80,1386.95,1366.90,1371.05,2068963.00
2024-05-29 00:00:00,1355.50,1390.25,1355.50,1377.10,4445083.00
2024-05-30 00:00:00,1378.80,1386.45,1363.50,1377.15,7100303.00
2024-05-31 00:00:00,1380.00,1388.00,1338.00,1372.75,24825643.00
2024-06-03 00:00:00,1415.30,1420.45,1385.00,1391.10,6017122.00
2024-06-04 00:00:00,1391.10,1397.00,1219.05,1299.70,19924421.00
2024-06-05 00:00:00,1325.65,1348.75,1279.85,1344.35,12175520.00
2024-06-06 00:00:00,1359.00,1376.25,1329.00,1370.60,10279789.00
2024-06-07 00:00:00,1370.60,1430.65,1363.15,1425.25,12280748.00
2024-06-10 00:00:00,1421.05,1436.65,1421.05,1426.05,5318477.00
2024-06-11 00:00:00,1426.00,1434.60,1413.00,1427.25,4416792.00
2024-06-12 00:00:00,1425.00,1447.85,1422.10,1438.40,4876138.00
2024-06-13 00:00:00,1449.00,1455.95,1420.45,1425.75,7990376.00
2024-06-14 00:00:00,1434.00,1434.00,1420.95,1427.40,3978442.00
2024-06-18 00:00:00,1444.00,1444.00,1418.00,1428.35,8671131.00
2024-06-19 00:00:00,1433.95,1434.80,1388.30,1392.35,8640918.00
2024-06-20 00:00:00,1405.95,1406.95,1376.25,1381.15,8742855.00
2024-06-21 00:00:00,1384.95,1423.95,1372.85,1416.05,43929578.00
2024-06-24 00:00:00,1402.00,1423.80,1389.35,1419.80,6195831.00
2024-06-25 00:00:00,1434.00,1434.00,1409.85,1414.95,6353748.00
2024-06-26 00:00:00,1414.95,1479.95,1408.95,1459.50,9579826.00
2024-06-27 00:00:00,1464.00,1489.00,1440.05,1475.80,19675528.00
2024-06-28 00:00:00,1536.25,1536.25,1436.65,1444.05,29145832.00
2024-07-01 00:00:00,1450.00,1466.80,1449.25,1454.00,6011806.00
2024-07-02 00:00:00,1462.00,1473.40,1417.00,1418.95,7792632.00
2024-07-03 00:00:00,1427.95,1432.40,1408.45,1419.85,8261388.00
2024-07-04 00:00:00,1418.00,1441.10,1411.50,1423.05,9570938.00
2024-07-05 00:00:00,1422.50,1433.60,1416.85,1429.70,4881198.00
2024-07-08 00:00:00,1431.00,1438.85,1423.15,1435.15,3261797.00
2024-07-09 00:00:00,1436.00,1441.65,1428.15,1435.55,2897480.00
2024-07-10 00:00:00,1441.00,1448.75,1426.15,1445.05,3416762.00
2024-07-11 00:00:00,1450.00,1450.85,1428.00,1437.95,4178558.00
2024-07-12 00:00:00,1442.00,1447.60,1421.45,1433.25,6342135.00
2024-07-15 00:00:00,1433.25,1440.00,1426.05,1437.60,3324806.00
