date,open,high,low,close,volume
2024-03-21 00:00:00,721.30,725.63,719.15,722.88,28922860.00
2024-03-22 00:00:00,720.50,725.38,718.88,721.43,45980326.00
2024-03-26 00:00:00,713.60,718.98,711.08,712.70,56844290.00
2024-03-27 00:00:00,711.78,723.98,710.63,720.35,62168668.00
2024-03-28 00:00:00,720.35,730.25,720.35,723.95,55592142.00
2024-04-01 00:00:00,729.00,736.90,727.80,735.25,25199570.00
2024-04-02 00:00:00,732.58,747.43,731.63,740.08,41225446.00
2024-04-03 00:00:00,736.05,747.83,735.70,741.15,45584386.00
2024-04-04 00:00:00,752.00,765.00,752.00,763.80,88935066.00
2024-04-05 00:00:00,769.50,777.25,765.08,774.78,59055902.00
2024-04-08 00:00:00,777.48,778.63,770.78,773.30,20482940.00
2024-04-09 00:00:00,777.43,777.43,770.15,774.28,21884494.00
2024-04-10 00:00:00,774.95,774.95,766.48,768.18,27807400.00
2024-04-12 00:00:00,760.50,764.93,756.73,759.48,41084208.00
2024-04-15 00:00:00,748.78,755.00,746.03,747.35,23415248.00
2024-04-16 00:00:00,743.50,756.45,741.13,754.63,20744886.00
2024-04-18 00:00:00,754.90,759.43,745.53,747.35,34234884.00
2024-04-19 00:00:00,743.28,767.48,740.13,765.65,34576434.00
2024-04-22 00:00:00,778.70,778.70,754.15,756.10,42298438.00
2024-04-23 00:00:00,763.15,763.25,751.63,753.80,26827060.00
2024-04-24 00:00:00,757.50,760.88,754.53,755.85,22441580.00
2024-04-25 00:00:00,753.13,759.85,753.13,755.38,35445204.00
2024-04-26 00:00:00,759.90,764.00,752.78,754.90,24854694.00
2024-04-29 00:00:00,757.50,767.23,753.28,764.75,36093350.00
2024-04-30 00:00:00,764.60,769.75,757.45,760.05,52307382.00
2024-05-02 00:00:00,761.00,768.50,760.18,766.13,33475006.00
2024-05-03 00:00:00,766.63,770.30,753.60,759.80,31865242.00
2024-05-06 00:00:00,761.00,767.25,758.58,761.33,28793396.00
2024-05-07 00:00:00,760.98,762.03,752.08,753.08,28480602.00
2024-05-08 00:00:00,747.98,748.48,740.18,741.33,41687862.00
2024-05-09 00:00:00,737.48,743.38,722.65,723.75,46281278.00
2024-05-10 00:00:00,719.50,725.98,713.40,718.95,27276608.00
2024-05-13 00:00:00,716.00,729.90,715.15,727.63,27047202.00
2024-05-14 00:00:00,726.13,732.75,725.15,730.48,25665142.00
2024-05-15 00:00:00,729.85,729.85,717.90,719.25,38931996.00
2024-05-16 00:00:00,723.03,731.28,717.75,730.13,34945236.00
2024-05-17 00:00:00,723.10,734.00,723.10,732.05,20920190.00
2024-05-18 00:00:00,733.00,733.55,731.53,733.03,1056336.00
2024-05-21 00:00:00,725.05,734.85,725.05,729.40,43769978.00
2024-05-22 00:00:00,728.93,732.80,724.08,729.60,39996278.00
2024-05-23 00:00:00,729.33,747.83,728.53,746.30,40861920.00
2024-05-24 00:00:00,743.75,759.95,743.00,758.60,31060206.00
2024-05-27 00:00:00,761.68,772.50,759.53,763.85,29385440.00
2024-05-28 00:00:00,765.05,768.03,762.40,765.25,27908904.00
2024-05-29 00:00:00,759.00,761.93,750.63,754.15,35147706.00
2024-05-30 00:00:00,749.60,761.80,748.83,757.43,33755350.00
2024-05-31 00:00:00,759.50,768.00,757.00,765.78,74079588.00
2024-06-03 00:00:00,799.50,799.50,775.00,786.10,72637256.00
2024-06-04 00:00:00,778.50,779.50,727.00,741.58,89531240.00
2024-06-05 00:00:00,747.03,779.80,741.18,775.90,81631650.00
2024-06-06 00:00:00,782.45,782.73,773.30,779.85,46422870.00
2024-06-07 00:00:00,780.53,792.18,776.03,786.68,36712216.00
2024-06-10 00:00:00,787.00,790.33,778.80,780.65,22454058.00
2024-06-11 00:00:00,778.00,785.50,776.10,782.40,29545326.00
2024-06-12 00:00:00,787.50,794.15,783.20,787.08,39280436.00
2024-06-13 00:00:00,790.88,792.85,787.00,790.38,24120192.00
2024-06-14 00:00:00,792.00,799.50,788.85,798.45,25540554.00
2024-06-18 00:00:00,798.45,805.25,794.73,803.90,32415714.00
2024-06-19 00:00:00,806.70,834.95,802.00,828.93,90131196.00
2024-06-20 00:00:00,834.90,840.73,826.00,834.68,41408742.00
2024-06-21 00:00:00,836.43,836.43,821.58,832.88,51630776.00
2024-06-24 00:00:00,823.50,837.55,822.88,836.20,28544994.00
2024-06-25 00:00:00,835.55,858.48,835.55,855.68,74521548.00
2024-06-26 00:00:00,853.98,855.45,845.55,850.75,47596666.00
2024-06-27 00:00:00,848.05,856.50,843.30,848.08,55074650.00
2024-06-28 00:00:00,848.80,853.30,839.50,841.90,26476046.00
2024-07-01 00:00:00,840.00,853.65,840.00,852.60,21187024.00
2024-07-02 00:00:00,857.50,867.45,851.38,865.30,45921690.00
2024-07-03 00:00:00,895.50,897.00,882.33,884.33,123217802.00
2024-07-04 00:00:00,879.88,879.88,862.43,863.58,45848658.00
2024-07-05 00:00:00,842.50,842.50,821.10,824.05,82242548.00
2024-07-08 00:00:00,822.65,827.48,813.58,817.68,39087800.00
2024-07-09 00:00:00,812.50,823.35,810.18,818.25,48550878.00
2024-07-10 00:00:00,814.98,820.00,810.38,813.05,45507182.00
2024-07-11 00:00:00,811.98,812.93,800.50,810.95,44177074.00
2024-07-12 00:00:00,811.00,819.20,805.58,811.35,56049960.00
2024-07-15 00:00:00,811.75,814.90,807.60,811.05,33375694.00
2024-07-16 00:00:00,810.38,813.50,808.40,809.88,28950324.00
2024-07-18 00:00:00,804.00,811.98,799.58,807.40,33717064.00
2024-07-19 00:00:00,808.00,811.50,801.75,803.65,26002152.00
2024-07-22 00:00:00,808.50,825.50,806.33,821.28,53744822.00
2024-07-23 00:00:00,823.78,823.90,802.50,809.20,52002152.00
2024-07-24 00:00:00,804.08,810.50,794.03,802.03,61728206.00
2024-07-25 00:00:00,796.50,812.50,796.50,808.30,25535732.00
2024-07-26 00:00:00,802.50,810.88,798.23,809.08,43810540.00
2024-07-29 00:00:00,807.50,815.93,799.15,802.53,51001148.00
2024-07-30 00:00:00,801.00,817.38,799.50,807.78,54595834.00
2024-07-31 00:00:00,807.00,813.95,804.60,807.88,37820484.00
2024-08-01 00:00:00,811.45,825.03,808.98,819.40,26215174.00
2024-08-02 00:00:00,815.50,835.25,815.50,829.58,44119238.00
2024-08-05 00:00:00,820.05,823.00,800.50,807.88,41333634.00
2024-08-06 00:00:00,815.00,816.48,796.65,800.60,45116050.00
2024-08-07 00:00:00,808.50,815.00,801.10,811.75,42346264.00
2024-08-08 00:00:00,812.00,826.65,809.63,821.35,33976950.00
2024-08-09 00:00:00,826.00,831.28,822.90,825.10,26644618.00
2024-08-12 00:00:00,826.00,837.98,823.68,830.05,39316196.00
2024-08-13 00:00:00,814.00,816.20,800.58,801.60,54055042.00
2024-08-14 00:00:00,803.25,806.85,801.60,803.90,32334428.00
2024-08-16 00:00:00,814.25,817.08,805.50,816.05,27849246.00
2024-08-19 00:00:00,818.83,818.83,811.85,815.78,19502164.00
2024-08-20 00:00:00,813.73,823.00,813.73,818.85,31134494.00
2024-08-21 00:00:00,814.05,817.28,808.90,812.90,47630904.00
2024-08-22 00:00:00,816.00,819.15,814.00,815.65,21300638.00
2024-08-23 00:00:00,817.00,817.00,811.50,812.53,20333422.00
2024-08-26 00:00:00,816.10,823.98,816.10,819.98,22364266.00
2024-08-27 00:00:00,821.70,823.70,816.10,818.88,35773244.00
2024-08-28 00:00:00,818.88,819.88,815.10,818.55,26921188.00
2024-08-29 00:00:00,821.00,822.20,815.58,819.28,49052604.00
2024-08-30 00:00:00,828.00,831.00,810.58,818.45,445342100.00
2024-09-02 00:00:00,823.40,823.40,811.60,813.48,34049680.00
2024-09-03 00:00:00,817.00,819.98,812.30,818.68,37282860.00
2024-09-04 00:00:00,819.50,822.40,816.00,820.90,24682744.00
2024-09-05 00:00:00,823.00,824.95,821.00,822.73,22876318.00
2024-09-06 00:00:00,819.15,823.88,817.05,818.48,26029602.00
2024-09-09 00:00:00,819.00,824.25,815.05,823.25,23792914.00
2024-09-10 00:00:00,827.00,827.00,819.00,825.18,26606646.00
2024-09-11 00:00:00,825.20,826.25,819.60,821.95,22226684.00
2024-09-12 00:00:00,827.00,835.00,823.53,833.30,32424046.00
2024-09-13 00:00:00,837.00,837.00,828.53,832.98,23860532.00
2024-09-16 00:00:00,833.50,838.90,832.03,835.48,15172820.00
2024-09-17 00:00:00,839.00,839.00,832.08,834.40,20127122.00
2024-09-18 00:00:00,835.93,849.45,835.55,847.40,40917342.00
2024-09-19 00:00:00,849.60,859.50,849.58,854.25,30651776.00
2024-09-20 00:00:00,858.25,872.48,853.78,870.60,60623386.00
2024-09-23 00:00:00,874.50,883.18,870.13,879.90,26965350.00
2024-09-24 00:00:00,882.50,890.83,877.13,884.03,33039036.00
2024-09-25 00:00:00,880.08,894.00,880.08,889.55,31965312.00
2024-09-26 00:00:00,886.53,894.00,884.03,891.73,31899644.00
2024-09-27 00:00:00,888.50,889.10,875.00,876.33,35613502.00
2024-09-30 00:00:00,874.25,875.73,862.20,866.00,25711350.00
2024-10-01 00:00:00,862.00,871.00,860.05,863.10,24572284.00
2024-10-03 00:00:00,857.83,863.08,836.68,841.00,48473398.00
2024-10-04 00:00:00,837.25,845.33,826.50,828.83,48683232.00
2024-10-07 00:00:00,826.10,829.50,806.50,808.90,94458296.00
2024-10-08 00:00:00,815.00,828.40,811.00,825.53,29734406.00
2024-10-09 00:00:00,824.75,828.38,814.35,816.58,41125642.00
2024-10-10 00:00:00,819.50,832.73,816.25,831.20,21754766.00
2024-10-11 00:00:00,832.23,832.23,821.63,825.50,23672594.00
2024-10-14 00:00:00,828.03,846.03,827.00,844.05,18527508.00
2024-10-15 00:00:00,847.00,849.00,837.75,842.05,19651130.00
2024-10-16 00:00:00,840.05,853.98,840.05,849.90,20470682.00
2024-10-17 00:00:00,847.48,848.83,832.60,836.58,14695732.00
2024-10-18 00:00:00,831.55,845.50,827.05,840.93,24809724.00
2024-10-21 00:00:00,857.50,874.08,855.53,864.35,46548354.00
2024-10-22 00:00:00,865.03,870.00,855.35,857.28,38875280.00
2024-10-23 00:00:00,852.53,873.25,852.53,867.90,38036090.00
2024-10-24 00:00:00,869.05,884.33,869.05,874.83,30832258.00
2024-10-25 00:00:00,877.50,878.93,864.35,871.70,26130478.00
2024-10-28 00:00:00,871.00,875.50,864.45,867.10,22012142.00
2024-10-29 00:00:00,863.08,882.00,862.55,875.93,35794926.00
2024-10-30 00:00:00,871.00,877.38,862.10,867.30,32715724.00
2024-10-31 00:00:00,864.00,869.45,859.70,867.85,22895912.00
2024-11-01 00:00:00,866.50,872.05,863.05,868.65,1759692.00
2024-11-04 00:00:00,872.50,872.50,855.45,857.05,28089248.00
2024-11-05 00:00:00,851.50,881.35,848.95,878.93,44232406.00
2024-11-06 00:00:00,885.75,885.75,872.68,877.63,27787910.00
2024-11-07 00:00:00,872.15,880.48,869.00,873.28,18895456.00
2024-11-08 00:00:00,876.00,880.90,872.93,877.23,19902986.00
2024-11-11 00:00:00,877.28,891.40,875.60,883.15,24565362.00
2024-11-12 00:00:00,886.00,887.50,854.33,859.10,31395406.00
2024-11-13 00:00:00,858.38,864.70,836.50,840.68,35728500.00
2024-11-14 00:00:00,836.55,852.43,836.05,846.38,27146470.00
2024-11-18 00:00:00,850.00,859.45,847.50,852.55,27081968.00
2024-11-19 00:00:00,857.00,876.88,851.35,871.13,50981272.00
2024-11-21 00:00:00,874.70,879.50,867.10,870.60,35716512.00
2024-11-22 00:00:00,871.78,877.15,864.78,872.80,24773612.00
2024-11-25 00:00:00,892.53,901.78,882.45,892.80,427737274.00
2024-11-26 00:00:00,905.00,905.00,884.90,892.78,30935566.00
2024-11-27 00:00:00,894.95,908.68,892.58,906.15,32714976.00
2024-11-28 00:00:00,909.50,918.05,894.00,896.58,35722392.00
2024-11-29 00:00:00,900.65,902.30,891.45,898.03,27669536.00
2024-12-02 00:00:00,901.75,904.08,887.50,902.35,15110876.00
2024-12-03 00:00:00,911.35,918.70,908.05,913.15,43410242.00
