date,open,high,low,close,volume
2024-01-02 00:00:00,1292.50,1307.50,1286.50,1305.85,7448800.00
2024-01-03 00:00:00,1305.00,1317.00,1288.60,1291.65,9037536.00
2024-01-04 00:00:00,1294.00,1304.93,1289.55,1298.33,9612778.00
2024-01-05 00:00:00,1301.45,1309.93,1299.00,1303.85,8086406.00
2024-01-08 00:00:00,1305.00,1315.98,1284.48,1293.68,7734652.00
2024-01-09 00:00:00,1300.00,1303.40,1288.60,1290.25,5403074.00
2024-01-10 00:00:00,1288.50,1329.50,1287.53,1325.05,11102740.00
2024-01-11 00:00:00,1329.50,1362.50,1328.50,1359.90,23725852.00
2024-01-12 00:00:00,1359.90,1373.33,1345.75,1370.73,15012164.00
2024-01-15 00:00:00,1375.00,1396.45,1366.00,1394.13,8610594.00
2024-01-16 00:00:00,1389.98,1396.30,1370.50,1374.63,9069024.00
2024-01-17 00:00:00,1359.50,1386.28,1355.03,1361.58,12197382.00
2024-01-18 00:00:00,1351.40,1371.00,1351.25,1367.95,10279438.00
2024-01-19 00:00:00,1376.00,1376.00,1359.00,1367.45,10422704.00
2024-01-20 00:00:00,1365.00,1383.48,1350.00,1356.65,7283394.00
2024-01-23 00:00:00,1371.75,1371.75,1322.55,1328.58,20055420.00
2024-01-24 00:00:00,1335.23,1349.50,1323.93,1343.88,21919128.00
2024-01-25 00:00:00,1342.95,1364.15,1335.20,1353.08,11808872.00
2024-01-29 00:00:00,1364.50,1452.50,1360.18,1448.05,23893438.00
2024-01-30 00:00:00,1459.95,1459.98,1404.43,1407.63,14093978.00
2024-01-31 00:00:00,1404.00,1434.25,1402.50,1426.63,15130226.00
2024-02-01 00:00:00,1435.00,1443.35,1418.05,1426.65,13349362.00
2024-02-02 00:00:00,1433.18,1474.90,1433.18,1457.70,19652588.00
2024-02-05 00:00:00,1460.75,1470.50,1431.53,1439.03,8814432.00
2024-02-06 00:00:00,1441.85,1441.85,1419.83,1427.80,9047984.00
2024-02-07 00:00:00,1435.93,1449.50,1429.25,1442.15,9296568.00
2024-02-08 00:00:00,1450.00,1459.48,1427.53,1450.13,14694634.00
2024-02-09 00:00:00,1454.00,1471.98,1450.95,1460.75,12556798.00
2024-02-12 00:00:00,1460.75,1461.00,1442.35,1452.35,6674430.00
2024-02-13 00:00:00,1455.50,1479.00,1454.00,1465.10,7715594.00
2024-02-14 00:00:00,1457.50,1483.65,1457.50,1481.38,7117888.00
2024-02-15 00:00:00,1483.35,1484.73,1466.53,1470.60,10006782.00
2024-02-16 00:00:00,1476.48,1477.00,1458.55,1460.58,9767498.00
2024-02-19 00:00:00,1462.05,1479.50,1453.53,1474.00,6729828.00
2024-02-20 00:00:00,1475.03,1475.50,1461.80,1471.03,7117496.00
2024-02-21 00:00:00,1474.00,1488.53,1457.55,1467.70,12720292.00
2024-02-22 00:00:00,1468.15,1484.95,1458.00,1481.75,18493728.00
2024-02-23 00:00:00,1489.50,1497.55,1483.35,1493.63,14438584.00
2024-02-26 00:00:00,1493.55,1494.53,1482.50,1487.33,7513106.00
2024-02-27 00:00:00,1483.03,1499.95,1478.05,1485.65,10826044.00
2024-02-28 00:00:00,1483.00,1491.28,1450.18,1455.63,8647950.00
2024-02-29 00:00:00,1465.00,1478.98,1454.53,1460.80,23628976.00
2024-03-01 00:00:00,1463.50,1500.00,1462.50,1492.13,12132926.00
2024-03-02 00:00:00,1492.00,1500.45,1488.00,1491.08,716300.00
2024-03-04 00:00:00,1490.48,1512.45,1487.23,1507.40,10024420.00
2024-03-05 00:00:00,1505.78,1507.40,1486.05,1500.20,7107668.00
2024-03-06 00:00:00,1493.45,1509.00,1478.50,1503.00,7805676.00
2024-03-07 00:00:00,1502.98,1503.10,1475.55,1478.93,8315726.00
2024-03-11 00:00:00,1489.00,1489.00,1463.50,1466.60,11277130.00
2024-03-12 00:00:00,1466.60,1488.00,1465.03,1475.43,9432678.00
2024-03-13 00:00:00,1479.78,1483.10,1427.78,1432.18,13522134.00
2024-03-14 00:00:00,1439.70,1448.53,1425.50,1431.48,18571102.00
2024-03-15 00:00:00,1425.95,1433.23,1412.90,1418.23,19223818.00
2024-03-18 00:00:00,1420.00,1441.73,1416.53,1439.48,9169392.00
2024-03-19 00:00:00,1428.75,1437.60,1417.25,1425.25,8275764.00
2024-03-20 00:00:00,1427.95,1445.00,1424.03,1443.75,8488806.00
2024-03-21 00:00:00,1452.53,1457.90,1444.68,1450.98,13006936.00
2024-03-22 00:00:00,1449.98,1460.00,1447.35,1455.03,19527608.00
2024-03-26 00:00:00,1445.00,1452.40,1439.00,1441.58,11415906.00
2024-03-27 00:00:00,1448.00,1500.00,1447.00,1492.85,16326644.00
2024-03-28 00:00:00,1492.88,1505.95,1478.65,1485.85,21854364.00
2024-04-01 00:00:00,1492.48,1493.98,1482.50,1484.78,5013880.00
2024-04-02 00:00:00,1484.00,1494.00,1475.00,1486.95,8910166.00
2024-04-03 00:00:00,1482.08,1484.45,1468.90,1471.60,7008292.00
2024-04-04 00:00:00,1479.75,1479.75,1450.00,1462.93,14490272.00
2024-04-05 00:00:00,1460.88,1470.80,1456.00,1460.10,7442298.00
2024-04-08 00:00:00,1462.98,1490.98,1461.00,1485.98,8357118.00
2024-04-09 00:00:00,1489.00,1489.80,1462.50,1463.65,7071414.00
2024-04-10 00:00:00,1466.35,1487.00,1466.35,1479.58,9138330.00
2024-04-12 00:00:00,1475.88,1486.48,1463.08,1467.15,15551012.00
2024-04-15 00:00:00,1461.00,1482.13,1446.33,1464.83,12902062.00
2024-04-16 00:00:00,1453.35,1471.18,1450.93,1465.75,9366184.00
2024-04-18 00:00:00,1463.50,1486.00,1459.35,1464.33,19005692.00
2024-04-19 00:00:00,1456.78,1474.00,1443.03,1470.13,15741778.00
2024-04-22 00:00:00,1472.45,1482.83,1467.80,1479.85,10350362.00
2024-04-23 00:00:00,1479.00,1493.50,1455.55,1459.33,14605554.00
2024-04-24 00:00:00,1463.50,1468.55,1449.50,1450.18,10462776.00
2024-04-25 00:00:00,1442.50,1467.98,1441.50,1459.98,15943926.00
2024-04-26 00:00:00,1463.95,1465.00,1450.00,1452.55,9413848.00
2024-04-29 00:00:00,1450.00,1467.90,1450.00,1465.03,7247974.00
2024-04-30 00:00:00,1468.00,1483.08,1462.88,1467.00,11474262.00
2024-05-02 00:00:00,1472.00,1477.33,1464.13,1466.55,14512646.00
2024-05-03 00:00:00,1471.00,1474.95,1416.15,1434.00,17226958.00
2024-05-06 00:00:00,1435.50,1440.00,1418.00,1419.53,7394208.00
2024-05-07 00:00:00,1415.98,1420.75,1392.00,1401.48,14517472.00
2024-05-08 00:00:00,1397.50,1432.95,1397.50,1418.55,9439002.00
2024-05-09 00:00:00,1413.00,1423.75,1390.00,1394.13,11009612.00
2024-05-10 00:00:00,1396.75,1410.00,1388.08,1407.43,10505096.00
2024-05-13 00:00:00,1399.90,1406.98,1384.00,1402.70,8456620.00
2024-05-14 00:00:00,1400.98,1427.08,1400.03,1420.08,7188300.00
2024-05-15 00:00:00,1420.50,1429.98,1413.03,1416.28,5046534.00
2024-05-16 00:00:00,1418.55,1427.50,1398.03,1425.35,14711774.00
2024-05-17 00:00:00,1423.05,1437.20,1413.25,1435.70,10916476.00
2024-05-18 00:00:00,1437.50,1439.50,1432.70,1434.83,425476.00
2024-05-21 00:00:00,1425.60,1441.83,1425.60,1436.13,11176128.00
2024-05-22 00:00:00,1436.28,1468.78,1436.28,1460.65,10281604.00
2024-05-23 00:00:00,1458.55,1492.23,1455.00,1486.05,14608260.00
2024-05-24 00:00:00,1483.63,1488.50,1476.10,1480.25,7094776.00
2024-05-27 00:00:00,1480.23,1484.90,1461.55,1466.25,6629010.00
2024-05-28 00:00:00,1468.00,1478.50,1452.75,1456.20,7820162.00
2024-05-29 00:00:00,1446.50,1458.00,1438.45,1440.78,7383556.00
2024-05-30 00:00:00,1435.50,1440.40,1420.10,1424.85,13206858.00
2024-05-31 00:00:00,1431.30,1442.25,1422.25,1430.40,31069832.00
2024-06-03 00:00:00,1483.00,1514.50,1459.00,1510.33,21527942.00
2024-06-04 00:00:00,1498.05,1498.05,1359.30,1397.28,36709098.00
2024-06-05 00:00:00,1422.00,1431.15,1384.10,1420.75,17464890.00
2024-06-06 00:00:00,1435.00,1443.70,1421.35,1431.60,17855722.00
2024-06-07 00:00:00,1428.50,1472.00,1426.50,1469.95,18558696.00
2024-06-10 00:00:00,1469.95,1493.35,1468.08,1471.40,9251760.00
2024-06-11 00:00:00,1469.00,1473.68,1454.68,1456.68,11774902.00
2024-06-12 00:00:00,1457.50,1476.00,1455.18,1463.33,10081742.00
2024-06-13 00:00:00,1472.00,1472.25,1460.10,1465.25,9181160.00
2024-06-14 00:00:00,1470.00,1479.68,1457.23,1477.55,8157998.00
2024-06-18 00:00:00,1487.35,1487.40,1471.35,1481.03,7196766.00
2024-06-19 00:00:00,1487.50,1487.50,1456.00,1458.65,8725874.00
2024-06-20 00:00:00,1459.00,1482.85,1450.10,1473.70,16113776.00
2024-06-21 00:00:00,1473.63,1474.70,1440.58,1454.20,31170360.00
2024-06-24 00:00:00,1445.53,1449.50,1437.50,1441.48,8878386.00
2024-06-25 00:00:00,1443.00,1455.93,1441.00,1454.15,7045386.00
2024-06-26 00:00:00,1446.05,1518.98,1445.13,1514.03,22014882.00
2024-06-27 00:00:00,1513.75,1537.50,1506.00,1530.55,28383030.00
2024-06-28 00:00:00,1531.03,1581.00,1531.03,1565.40,28957336.00
2024-07-01 00:00:00,1562.53,1579.40,1555.68,1560.15,7724306.00
2024-07-02 00:00:00,1569.50,1573.50,1557.00,1565.18,7749246.00
2024-07-03 00:00:00,1566.33,1575.00,1542.78,1552.43,9049620.00
2024-07-04 00:00:00,1557.00,1567.50,1550.80,1554.03,6837176.00
2024-07-05 00:00:00,1553.83,1598.50,1548.00,1588.63,12269710.00
2024-07-08 00:00:00,1589.00,1608.80,1582.53,1600.90,9500806.00
2024-07-09 00:00:00,1597.60,1600.50,1580.50,1590.28,6960002.00
2024-07-10 00:00:00,1595.00,1597.50,1563.15,1584.23,7134578.00
2024-07-11 00:00:00,1587.50,1604.25,1570.50,1580.65,11940946.00
2024-07-12 00:00:00,1584.50,1605.15,1574.50,1596.73,12924784.00
2024-07-15 00:00:00,1604.45,1605.85,1585.50,1597.23,5329688.00
2024-07-16 00:00:00,1593.50,1600.00,1569.13,1576.25,9386838.00
2024-07-18 00:00:00,1576.00,1593.90,1557.83,1586.68,12298374.00
2024-07-19 00:00:00,1586.00,1589.98,1552.80,1555.15,13140390.00
2024-07-22 00:00:00,1537.25,1537.50,1499.28,1500.68,19674376.00
2024-07-23 00:00:00,1501.00,1505.75,1463.00,1487.90,18052044.00
2024-07-24 00:00:00,1485.00,1509.50,1476.40,1495.70,11913362.00
2024-07-25 00:00:00,1481.00,1500.48,1477.08,1492.40,12519876.00
2024-07-26 00:00:00,1492.40,1512.43,1490.35,1509.03,9859940.00
2024-07-29 00:00:00,1511.95,1527.50,1511.78,1520.10,7538550.00
2024-07-30 00:00:00,1517.03,1525.00,1510.00,1513.15,8228208.00
2024-07-31 00:00:00,1504.00,1510.45,1501.15,1505.43,10057346.00
2024-08-01 00:00:00,1512.00,1518.00,1504.30,1515.30,10764222.00
2024-08-02 00:00:00,1505.00,1509.33,1493.28,1499.33,10268248.00
2024-08-05 00:00:00,1480.00,1483.90,1433.25,1447.33,17046704.00
2024-08-06 00:00:00,1455.15,1477.50,1451.33,1456.05,10236186.00
2024-08-07 00:00:00,1469.00,1472.50,1461.50,1464.83,8174568.00
2024-08-08 00:00:00,1457.53,1465.00,1445.93,1449.13,12387192.00
2024-08-09 00:00:00,1460.00,1476.50,1456.00,1474.30,6249776.00
2024-08-12 00:00:00,1470.00,1473.00,1457.75,1460.63,8184584.00
2024-08-13 00:00:00,1460.75,1470.08,1458.00,1463.63,6265064.00
2024-08-14 00:00:00,1463.55,1472.00,1453.70,1461.85,6267466.00
2024-08-16 00:00:00,1468.65,1480.40,1458.05,1478.20,9416902.00
2024-08-19 00:00:00,1482.50,1498.30,1480.50,1488.40,13797742.00
2024-08-20 00:00:00,1497.23,1503.93,1490.03,1495.95,8411808.00
2024-08-21 00:00:00,1493.25,1507.88,1490.00,1498.68,7769996.00
2024-08-22 00:00:00,1503.00,1506.50,1490.65,1498.13,10445782.00
2024-08-23 00:00:00,1503.75,1511.33,1498.43,1499.98,9249654.00
2024-08-26 00:00:00,1506.98,1523.00,1503.00,1512.60,8816114.00
2024-08-27 00:00:00,1510.50,1513.48,1499.45,1500.45,6251156.00
2024-08-28 00:00:00,1505.00,1507.48,1493.00,1498.30,9610286.00
2024-08-29 00:00:00,1503.10,1537.00,1494.00,1520.93,38335358.00
2024-08-30 00:00:00,1534.00,1539.73,1503.33,1509.63,41620730.00
2024-09-02 00:00:00,1510.88,1526.80,1506.63,1516.25,11240852.00
2024-09-03 00:00:00,1521.25,1523.00,1507.50,1509.13,10923800.00
2024-09-04 00:00:00,1500.70,1517.50,1499.50,1514.55,11983304.00
2024-09-05 00:00:00,1519.05,1525.78,1487.05,1492.98,16264168.00
2024-09-06 00:00:00,1492.50,1497.00,1461.63,1464.83,19394228.00
2024-09-09 00:00:00,1466.50,1469.93,1455.60,1462.45,9010298.00
2024-09-10 00:00:00,1460.50,1472.05,1457.58,1461.53,10768260.00
2024-09-11 00:00:00,1463.05,1468.75,1447.55,1451.50,9760202.00
2024-09-12 00:00:00,1457.00,1486.00,1445.88,1479.80,22349376.00
2024-09-13 00:00:00,1476.40,1483.15,1469.50,1472.63,8711328.00
2024-09-16 00:00:00,1477.55,1480.90,1464.75,1471.35,5481774.00
2024-09-17 00:00:00,1474.00,1477.48,1466.63,1472.30,5935328.00
2024-09-18 00:00:00,1470.00,1482.00,1460.55,1463.45,8574714.00
2024-09-19 00:00:00,1466.25,1476.50,1455.55,1469.68,16955902.00
2024-09-20 00:00:00,1474.00,1495.00,1471.38,1485.93,30897320.00
2024-09-23 00:00:00,1491.00,1501.50,1488.95,1493.38,8832314.00
2024-09-24 00:00:00,1488.50,1500.50,1487.88,1489.38,17137444.00
2024-09-25 00:00:00,1483.90,1496.50,1480.20,1493.95,7069002.00
2024-09-26 00:00:00,1490.65,1504.00,1488.05,1497.95,18818998.00
2024-09-27 00:00:00,1499.00,1533.48,1492.00,1526.18,20597478.00
2024-09-30 00:00:00,1519.40,1524.98,1474.40,1479.00,26826586.00
2024-10-01 00:00:00,1480.65,1487.95,1462.83,1464.83,16431642.00
2024-10-03 00:00:00,1436.58,1449.40,1402.08,1406.98,37757294.00
2024-10-04 00:00:00,1403.93,1417.35,1381.78,1386.53,37072876.00
2024-10-07 00:00:00,1393.50,1396.50,1361.38,1370.73,22181340.00
2024-10-08 00:00:00,1372.98,1401.00,1365.10,1397.35,17020808.00
2024-10-09 00:00:00,1397.53,1400.98,1372.50,1374.60,14310610.00
2024-10-10 00:00:00,1380.03,1386.00,1369.43,1371.05,22358646.00
2024-10-11 00:00:00,1370.00,1383.28,1368.83,1372.10,7980122.00
2024-10-14 00:00:00,1379.45,1380.08,1368.25,1372.53,12221432.00
2024-10-15 00:00:00,1358.53,1371.70,1340.70,1344.03,33762794.00
2024-10-16 00:00:00,1340.00,1364.00,1337.63,1354.08,20034438.00
2024-10-17 00:00:00,1365.70,1368.45,1352.05,1356.43,15543660.00
2024-10-18 00:00:00,1352.18,1368.43,1341.33,1359.30,12082452.00
2024-10-21 00:00:00,1367.13,1374.00,1357.73,1369.20,14067408.00
2024-10-22 00:00:00,1369.20,1376.00,1340.23,1343.35,15831960.00
2024-10-23 00:00:00,1337.50,1357.48,1335.00,1338.53,17214742.00
2024-10-24 00:00:00,1335.28,1343.70,1323.13,1339.80,22155934.00
2024-10-25 00:00:00,1343.50,1344.35,1322.00,1327.85,18597496.00
2024-10-28 00:00:00,1337.00,1353.00,1322.10,1334.35,10824350.00
2024-10-29 00:00:00,1328.10,1343.20,1320.30,1340.00,12008361.00
2024-10-30 00:00:00,1335.00,1350.00,1325.35,1343.90,11984423.00
2024-10-31 00:00:00,1340.00,1343.00,1326.15,1332.05,9331650.00
2024-11-01 00:00:00,1333.05,1341.95,1333.00,1338.65,2127335.00
2024-11-04 00:00:00,1337.85,1340.00,1285.10,1302.15,19796890.00
2024-11-05 00:00:00,1293.00,1309.55,1286.15,1305.30,16267479.00
2024-11-06 00:00:00,1310.00,1328.30,1300.20,1325.35,21625209.00
2024-11-07 00:00:00,1324.00,1324.00,1302.60,1305.65,9611974.00
2024-11-08 00:00:00,1297.65,1301.65,1275.00,1283.75,19814406.00
2024-11-11 00:00:00,1278.95,1286.00,1267.00,1272.70,9056552.00
2024-11-12 00:00:00,1275.55,1289.30,1267.50,1274.25,10671091.00
2024-11-13 00:00:00,1270.25,1275.45,1249.50,1252.05,14633633.00
2024-11-14 00:00:00,1253.60,1272.60,1251.10,1267.60,12612633.00
2024-11-18 00:00:00,1267.60,1272.90,1243.90,1260.75,13620611.00
2024-11-19 00:00:00,1260.75,1281.50,1235.15,1241.65,14183746.00
2024-11-21 00:00:00,1241.65,1243.95,1217.25,1223.00,19433843.00
2024-11-22 00:00:00,1229.40,1268.85,1222.45,1265.40,20471957.00
2024-11-25 00:00:00,1290.00,1304.45,1282.45,1287.00,28923341.00
2024-11-26 00:00:00,1294.95,1297.85,1284.20,1295.70,9247557.00
2024-11-27 00:00:00,1293.50,1303.85,1286.00,1293.20,9572746.00
2024-11-28 00:00:00,1289.95,1296.60,1269.05,1270.80,15027412.00
2024-11-29 00:00:00,1280.00,1299.50,1275.25,1292.20,13202307.00
2024-12-02 00:00:00,1288.00,1311.35,1277.05,1309.15,11024152.00
2024-12-03 00:00:00,1317.00,1326.80,1307.00,1323.30,16869482.00
2024-12-04 00:00:00,1326.00,1328.40,1304.05,1308.95,19608540.00
2024-12-05 00:00:00,1314.35,1329.95,1306.15,1322.05,16858723.00
2024-12-06 00:00:00,1323.90,1323.90,1310.00,1311.55,9037514.00
2024-12-09 00:00:00,1303.00,1315.00,1293.10,1295.15,14650002.00
2024-12-10 00:00:00,1289.25,1294.90,1280.20,1284.85,16043729.00
2024-12-11 00:00:00,1285.00,1290.00,1276.05,1278.20,11724373.00
2024-12-12 00:00:00,1270.00,1278.20,1260.60,1262.90,20906813.00
2024-12-13 00:00:00,1260.00,1275.20,1239.60,1272.85,28630222.00
2024-12-16 00:00:00,1275.00,1281.00,1266.55,1268.30,9486781.00
2024-12-17 00:00:00,1261.05,1263.90,1242.80,1245.30,17462791.00
2024-12-18 00:00:00,1240.65,1259.95,1240.65,1253.25,12670179.00
2024-12-19 00:00:00,1239.00,1244.90,1229.00,1230.45,14244653.00
2024-12-20 00:00:00,1224.00,1239.50,1201.50,1205.30,20312896.00
2024-12-23 00:00:00,1215.00,1227.20,1213.20,1222.30,10052824.00
2024-12-24 00:00:00,1222.30,1233.55,1221.00,1222.75,6734917.00
2024-12-26 00:00:00,1224.25,1227.70,1214.25,1216.55,10016178.00
2024-12-27 00:00:00,1218.30,1227.90,1217.00,1221.05,7000397.00
2024-12-30 00:00:00,1216.40,1223.20,1208.10,1210.70,8818766.00
2024-12-31 00:00:00,1208.00,1219.10,1206.15,1215.45,6405475.00
2025-01-01 00:00:00,1214.85,1226.30,1211.60,1221.25,5892590.00
2025-01-02 00:00:00,1221.25,1244.45,1220.00,1241.80,15486276.00
2025-01-03 00:00:00,1243.90,1262.05,1235.50,1251.15,15521102.00
2025-01-06 00:00:00,1253.95,1262.00,1215.00,1218.00,14816766.00
2025-01-07 00:00:00,1222.00,1244.50,1221.25,1240.85,10070505.00
2025-01-08 00:00:00,1249.00,1271.05,1245.35,1265.50,19346579.00
2025-01-09 00:00:00,1267.00,1269.75,1248.05,1254.75,12794704.00
2025-01-10 00:00:00,1253.85,1256.75,1236.00,1241.90,8120332.00
2025-01-13 00:00:00,1230.00,1245.25,1226.40,1239.85,13764861.00
2025-01-14 00:00:00,1244.10,1253.35,1227.25,1238.75,13095266.00
2025-01-15 00:00:00,1244.95,1257.00,1241.85,1252.20,9578856.00
2025-01-16 00:00:00,1258.90,1275.00,1251.30,1266.45,14117603.00
2025-01-17 00:00:00,1322.25,1326.00,1285.00,1302.35,29366277.00
2025-01-20 00:00:00,1316.00,1316.00,1300.25,1305.45,14040244.00
2025-01-21 00:00:00,1310.50,1313.00,1270.20,1273.70,14562976.00
2025-01-22 00:00:00,1278.30,1282.90,1268.70,1277.10,10273590.00
2025-01-23 00:00:00,1270.00,1277.35,1261.60,1263.65,8720682.00
2025-01-24 00:00:00,1266.00,1273.00,1243.50,1246.30,14235970.00
2025-01-27 00:00:00,1239.10,1240.45,1220.00,1229.35,9536019.00
2025-01-28 00:00:00,1238.00,1244.75,1218.50,1234.40,10568025.00
2025-01-29 00:00:00,1236.00,1242.75,1228.05,1235.50,5928156.00
2025-01-30 00:00:00,1235.55,1257.00,1232.40,1253.05,9269259.00
2025-01-31 00:00:00,1255.85,1267.00,1249.00,1265.10,6584612.00
2025-02-01 00:00:00,1265.10,1270.55,1241.00,1264.60,7118453.00
2025-02-03 00:00:00,1251.00,1256.00,1237.55,1245.90,9252345.00
2025-02-04 00:00:00,1248.05,1288.80,1246.60,1285.20,16691069.00
2025-02-05 00:00:00,1282.65,1290.50,1276.70,1278.20,10112028.00
2025-02-06 00:00:00,1273.70,1288.00,1270.35,1281.55,9956001.00
2025-02-07 00:00:00,1276.15,1283.70,1262.00,1266.70,8764283.00
2025-02-10 00:00:00,1264.50,1266.50,1245.55,1253.65,6970972.00
2025-02-11 00:00:00,1264.55,1264.55,1230.10,1234.85,8859714.00
2025-02-12 00:00:00,1219.45,1226.90,1193.35,1216.55,21131654.00
2025-02-13 00:00:00,1217.05,1228.00,1212.00,1216.10,8511216.00
2025-02-14 00:00:00,1219.00,1224.00,1205.45,1217.25,10298145.00
2025-02-17 00:00:00,1211.10,1227.50,1204.50,1224.90,8166683.00
2025-02-18 00:00:00,1224.85,1229.90,1216.10,1225.40,6673250.00
2025-02-19 00:00:00,1219.50,1232.75,1217.55,1227.45,6217338.00
2025-02-20 00:00:00,1223.95,1239.35,1222.00,1233.00,7795582.00
2025-02-21 00:00:00,1228.70,1240.00,1222.15,1228.15,6904025.00
2025-02-24 00:00:00,1216.55,1223.25,1210.50,1214.55,7172498.00
2025-02-25 00:00:00,1211.00,1221.00,1201.50,1204.00,11552182.00
2025-02-27 00:00:00,1212.80,1215.00,1200.65,1207.10,11509215.00
2025-02-28 00:00:00,1202.00,1217.35,1193.30,1200.10,23007298.00
2025-03-03 00:00:00,1204.00,1206.45,1156.00,1171.25,17944938.00
2025-03-04 00:00:00,1162.20,1174.00,1159.55,1161.90,11377373.00
2025-03-05 00:00:00,1161.00,1183.00,1157.00,1175.60,8664095.00
2025-03-06 00:00:00,1197.00,1213.95,1185.15,1209.60,14468014.00
2025-03-07 00:00:00,1216.00,1254.80,1212.00,1249.80,16474965.00
2025-03-10 00:00:00,1245.00,1258.00,1235.40,1238.40,11931051.00
2025-03-11 00:00:00,1240.00,1249.50,1229.75,1247.30,10089838.00
2025-03-12 00:00:00,1258.00,1263.00,1244.00,1257.05,11977555.00
2025-03-13 00:00:00,1260.05,1264.15,1243.85,1247.90,9505270.00
2025-03-17 00:00:00,1242.15,1257.40,1233.10,1238.85,16640952.00
2025-03-18 00:00:00,1244.70,1248.35,1235.00,1238.80,15745877.00
2025-03-19 00:00:00,1241.05,1253.25,1238.80,1247.15,16162399.00
2025-03-20 00:00:00,1251.85,1273.00,1250.05,1269.15,15971477.00
2025-03-21 00:00:00,1275.00,1281.00,1270.10,1276.35,21780769.00
2025-03-24 00:00:00,1291.00,1306.00,1284.25,1302.10,20299319.00
2025-03-25 00:00:00,1307.70,1307.70,1282.60,1285.45,13713899.00
2025-03-26 00:00:00,1291.00,1293.80,1268.75,1273.05,12074747.00
2025-03-27 00:00:00,1278.15,1285.00,1271.30,1278.20,15028056.00
2025-03-28 00:00:00,1280.00,1295.75,1269.00,1275.10,18147129.00
2025-04-01 00:00:00,1264.60,1277.90,1249.30,1252.60,12099648.00
2025-04-02 00:00:00,1247.55,1255.55,1243.90,1251.15,10142590.00
2025-04-03 00:00:00,1233.05,1251.80,1233.05,1248.70,7434366.00
2025-04-04 00:00:00,1241.10,1245.45,1193.15,1204.70,17908652.00
2025-04-07 00:00:00,1132.20,1171.25,1114.85,1165.70,22156106.00
2025-04-08 00:00:00,1172.00,1196.60,1163.30,1182.20,19555040.00
2025-04-09 00:00:00,1169.50,1189.80,1168.00,1185.35,10223104.00
2025-04-11 00:00:00,1195.15,1222.65,1195.15,1218.95,11224242.00
2025-04-15 00:00:00,1251.00,1251.00,1237.10,1240.10,13378535.00
2025-04-16 00:00:00,1234.10,1240.90,1229.00,1239.30,8248464.00
2025-04-17 00:00:00,1240.20,1280.20,1227.60,1274.50,15398401.00
2025-04-21 00:00:00,1270.00,1300.90,1267.00,1295.50,10429964.00
2025-04-22 00:00:00,1300.00,1303.90,1286.30,1291.20,13051707.00
2025-04-23 00:00:00,1297.00,1306.00,1285.40,1300.00,10480888.00
2025-04-24 00:00:00,1292.40,1304.50,1290.30,1301.60,10468940.00
2025-04-25 00:00:00,1303.50,1325.20,1288.10,1300.40,14431012.00
2025-04-28 00:00:00,1340.00,1374.60,1320.20,1368.80,31104496.00
2025-04-29 00:00:00,1371.00,1410.90,1370.00,1399.70,32538970.00
2025-04-30 00:00:00,1402.00,1412.40,1369.00,1405.00,25480745.00
2025-05-02 00:00:00,1414.00,1426.70,1409.10,1422.40,17535402.00
2025-05-05 00:00:00,1431.00,1439.50,1426.90,1431.30,12685649.00
2025-05-06 00:00:00,1431.00,1432.00,1410.60,1420.90,14084117.00
2025-05-07 00:00:00,1420.90,1424.40,1402.70,1406.00,13440169.00
2025-05-08 00:00:00,1404.10,1420.80,1398.00,1407.00,16106175.00
2025-05-09 00:00:00,1385.50,1394.80,1374.50,1377.20,13668904.00
2025-05-12 00:00:00,1400.00,1439.00,1400.00,1436.50,10674081.00
2025-05-13 00:00:00,1433.50,1447.70,1412.40,1415.70,11407896.00
2025-05-14 00:00:00,1420.00,1429.90,1415.50,1424.40,5570160.00
2025-05-15 00:00:00,1425.00,1461.40,1412.70,1454.20,20177211.00
2025-05-16 00:00:00,1453.20,1461.00,1447.30,1456.40,9036695.00
2025-05-19 00:00:00,1452.10,1454.60,1438.20,1440.80,6195791.00
2025-05-20 00:00:00,1438.20,1445.00,1421.80,1424.60,11270560.00
2025-05-21 00:00:00,1423.90,1436.20,1418.10,1429.20,6136364.00
2025-05-22 00:00:00,1421.20,1423.80,1396.90,1409.40,12134466.00
2025-05-23 00:00:00,1406.60,1433.80,1406.60,1426.80,6474883.00
